target_pitch,actual_pitch,target_roll,actual_roll,estimated_total_velocity,vertical_velocity,a_x,a_y,a_z
7.360000,6.434998,-7.693583,-5.650452,7.909075,0.431002,0.595138,0.374693,12.449849
7.520000,6.806519,-7.719967,-6.990047,7.930558,0.591274,0.910000,-0.199916,11.459846
8.240000,6.876507,-7.735772,-7.188678,7.945827,0.706154,0.851560,0.493206,11.971008
9.840000,6.630302,-7.727764,-7.200755,7.941541,0.778226,0.762110,0.669179,9.102755
10.560000,6.757873,-7.729871,-7.256407,7.941657,0.683397,0.300550,0.496797,8.214506
15.000000,7.361351,-7.744720,-6.648647,7.946727,0.620140,0.442477,0.322020,8.955511
15.680000,7.900174,-7.686019,-6.582699,7.942439,0.610029,0.555780,0.383072,10.376471
15.680000,8.663563,-7.619360,-7.084414,7.958432,0.682578,0.843211,0.622492,11.678916
15.880000,9.485294,-7.541809,-7.424924,7.978045,0.821688,1.102018,0.427365,13.504495
15.880000,10.696300,-6.869770,-7.088003,7.902691,1.493801,1.211743,0.270545,13.417107
16.040001,11.008764,-6.180231,-6.887802,7.944718,1.618705,1.161651,0.774524,12.325351
16.000000,11.157845,-5.683952,-6.286589,7.954458,1.639132,0.969633,1.079785,12.605472
14.680000,11.017049,-5.012352,-5.572815,8.037952,1.917320,0.970826,0.496797,11.957840
12.360000,11.091589,-3.525833,-5.296203,8.053377,1.922899,0.799083,-0.269348,10.606314
11.400000,11.384433,-3.121282,-5.353770,8.077166,1.918502,0.795505,-0.028730,10.375273
10.560000,11.385006,-1.789385,-5.119264,8.119838,2.003235,0.873027,0.313640,10.201694
9.400000,11.118307,-1.419105,-4.709290,8.132694,1.963274,0.864679,0.557849,9.273940
9.200000,10.903796,-0.963776,-4.075366,8.144588,1.918621,0.878991,0.074220,9.709685
9.560000,10.955638,-0.763291,-3.000662,8.168725,1.922697,0.961284,0.232238,11.373655
10.040000,10.949440,-0.800307,-2.094899,8.200623,1.961842,1.133027,0.478840,10.959458
10.640000,10.754208,-1.178218,-2.306422,8.229650,2.001265,1.236789,-0.002394,10.915166
11.720000,10.558051,-1.612390,-2.561991,8.273329,2.060361,1.122293,-0.149638,10.607511
12.520000,10.568299,-1.898319,-2.045241,8.249241,2.062358,1.076972,0.028730,10.202890
12.560000,10.547086,-2.114763,-1.519326,8.227655,2.056211,1.210550,-0.074220,9.618706
12.000000,10.597510,-2.157878,-1.577971,8.195890,2.004851,0.944587,0.120907,9.242816
11.880000,10.733338,-2.032279,-1.881903,8.165033,1.941277,0.875413,-0.038307,8.464700
12.960000,10.613204,-1.859902,-1.983832,8.080996,1.664741,0.895688,0.090980,8.341399
12.960000,10.006198,-1.847402,-1.649504,8.042130,1.535712,0.908807,0.095768,7.790732
12.960000,9.434016,-1.835121,-1.386029,8.002310,1.388244,0.686972,0.307655,6.533776
12.960000,9.704952,-1.822308,-1.541545,7.940068,1.075784,0.671468,0.077812,7.207744
12.960000,10.211299,-1.820148,-1.797042,7.918355,0.976478,0.949358,-0.119710,9.344569
12.960000,10.519510,-1.819222,-1.906039,7.906539,0.948971,1.177156,0.014365,10.760739
14.760000,10.614264,-1.409732,-2.227927,7.904412,1.008013,1.263027,-0.104148,10.564415
14.760000,11.062079,-1.410106,-3.020162,7.894686,0.996849,1.251101,-0.262165,11.195287
14.760000,11.311671,-1.411313,-3.454374,7.894644,1.062732,1.364403,-0.104148,10.919954
14.760000,11.499261,-1.414402,-3.530716,7.906704,1.195071,1.528991,-0.274136,12.355278
14.760000,11.549730,-1.415712,-3.710502,7.912607,1.283355,1.725780,-0.087388,11.656171
14.760000,11.525921,-1.416712,-4.102240,7.918871,1.360788,1.658991,-0.059855,11.633426
14.760000,11.574802,-1.418737,-4.531722,7.928814,1.461040,1.653027,-0.274136,9.842564
14.760000,11.590213,-1.417924,-5.287114,7.923834,1.467128,1.700734,0.008380,10.132261
14.760000,11.718156,-1.410554,-6.520319,7.878996,1.439952,1.724587,0.192733,9.664195
14.760000,11.707847,-1.399191,-7.325624,7.815794,1.430813,1.687615,0.028730,9.348161
14.760000,11.735494,-1.387362,-7.850184,7.748914,1.392160,1.624403,0.110133,9.369708
14.760000,11.725081,-1.374724,-8.136226,7.678590,1.337113,1.748440,0.123301,9.053674
14.760000,11.668821,-1.363451,-8.330207,7.617149,1.272233,1.655413,0.232238,8.294712
14.760000,11.640779,-1.349427,-8.313264,7.539536,1.163442,1.594587,0.220267,7.323863
14.760000,11.568074,-1.329764,-6.281198,7.431571,0.842099,1.391835,-0.456095,8.834604
14.760000,11.914213,-1.324282,-4.970024,7.391636,0.807893,1.575504,-0.058658,10.359711
14.760000,12.255977,-1.320158,-4.153219,7.359202,0.831531,1.828348,0.153229,11.281479
14.760000,12.459517,-1.317293,-4.332129,7.337512,0.916499,1.773486,0.159214,11.150994
14.760000,12.448931,-1.312840,-4.851546,7.312999,0.975777,1.858165,0.572214,11.131841
14.760000,12.373252,-1.308438,-5.499118,7.290591,1.026128,1.907064,0.177171,11.178528
14.760000,12.255635,-1.303683,-6.072227,7.267343,1.113193,1.848624,0.011971,9.868899
14.760000,12.228307,-1.298499,-5.767938,7.239182,1.101582,1.713853,0.699107,9.423578
4.080000,12.115628,4.423801,-5.030739,7.205995,1.043598,1.744862,0.482432,8.813056
3.280000,12.016285,4.697764,-4.257901,7.170881,0.973236,1.771101,0.193930,8.366538
3.280000,11.628663,4.672860,-3.210435,7.142804,0.906524,1.506330,0.502782,8.394072
3.280000,10.565763,4.634078,-0.912187,7.109085,0.825801,1.451468,0.482432,6.145916
3.280000,9.487716,4.584868,1.647095,7.056704,0.505022,1.383486,0.592565,5.613206
3.280000,8.639161,4.547076,3.819645,7.014846,0.474556,1.366789,0.594959,5.628768
3.280000,8.133081,4.505038,4.580205,6.958778,0.023976,1.389449,0.155623,6.891710
1.560000,7.836144,5.541407,4.516990,6.925914,-0.102226,1.255871,0.338780,8.681376
1.560000,7.667947,5.517840,3.815025,6.899032,-0.111448,1.404954,0.057461,9.901221
1.560000,7.484748,5.497923,3.289375,6.876900,-0.129616,1.496789,-0.193930,10.474632
1.560000,7.113777,5.477170,3.319642,6.856465,-0.126826,1.186697,0.136469,9.481039
1.560000,6.730273,5.460674,3.667164,6.841247,-0.188974,1.086514,-0.004788,8.006210
1.560000,6.356915,5.448762,4.439724,6.831337,-0.301409,1.111560,-0.087388,7.010222
5.880000,5.967201,2.788444,5.840760,6.875736,-0.764642,0.894495,-0.126893,7.349002
6.160000,5.928766,2.239901,5.557214,6.876426,-0.867074,0.979174,-0.190339,8.475474
7.120000,5.992613,2.043031,5.359815,6.876230,-0.919834,0.980367,-0.548272,9.041702
7.000000,6.117428,2.212570,5.530630,6.876575,-0.938713,0.856330,-0.293290,9.795877
7.000000,6.291062,2.211228,5.557193,6.870135,-0.905709,0.746605,-0.222661,10.761936
7.000000,6.482756,2.209830,5.107053,6.863217,-0.862902,0.918348,-0.328006,10.791864
12.480000,6.593599,3.474105,4.497143,6.861761,-0.793156,0.830092,-0.205901,11.015722
14.560000,6.746335,3.555093,4.086002,6.853458,-0.693174,0.772844,-0.272939,11.250354
14.560000,6.944981,3.554036,4.237689,6.848566,-0.625698,0.738257,-0.332794,10.736797
16.600000,7.448691,3.504303,4.779687,6.853351,-0.559240,0.651193,-0.191536,11.988965
17.280001,7.998947,3.336747,4.989287,6.846352,-0.399585,0.851560,-0.466869,12.162544
17.360001,8.473181,3.213580,4.279595,6.905721,-0.267083,0.850367,-0.454898,12.805387
16.719999,8.901545,3.063714,3.380904,6.976849,-0.220447,0.784771,-0.159214,13.425486
15.640000,9.517296,2.955720,2.582338,7.049730,0.069442,0.979174,-0.424971,12.971785
12.040000,9.910190,2.764648,2.506098,7.110976,0.096900,0.826514,-0.389058,13.190854
11.520000,10.097250,2.679633,2.755461,7.194150,0.498154,0.941009,-0.399832,12.895170
8.280000,9.977992,2.550516,2.796032,7.252470,0.523387,0.932660,-0.690727,13.180080
7.800000,9.684896,2.625809,2.533415,7.343890,0.899227,0.664312,-0.317232,11.820174
5.480000,9.456411,3.358150,2.231441,7.427636,1.016213,0.663119,0.019154,12.249933
4.200000,9.319707,4.287330,2.160374,7.478629,1.029703,0.822936,-0.116119,11.299435
3.600000,9.071465,4.968671,3.076868,7.563329,1.242723,1.112752,-0.497994,11.058818
3.000000,8.335176,5.824867,5.852467,7.646085,1.400442,1.003027,-0.029928,10.109517
3.040000,7.701890,6.274020,7.204409,7.673917,1.357861,1.018532,0.063446,9.044097
3.080000,7.093390,6.548151,7.967186,7.695277,1.285389,0.992293,0.071826,9.342175
3.000000,6.766979,6.830626,8.720078,7.720402,1.249090,1.082936,-0.187945,9.035717
3.080000,6.588805,6.996894,9.754702,7.734445,1.149785,1.201009,0.184354,8.717288
2.280000,6.630828,7.120655,10.670360,7.749535,1.061749,1.242752,0.304064,8.435969
1.960000,6.656535,6.923448,10.815807,7.756459,0.888517,1.100826,0.286107,7.334637
3.440000,6.704856,6.075887,10.121116,7.777449,0.847992,1.014954,0.507571,7.462727
3.280000,6.507988,5.489194,9.212953,7.800333,0.815617,1.025688,0.235829,8.335413
3.440000,6.003524,5.023038,8.770959,7.823517,0.782238,0.769266,0.410606,8.166622
3.440000,6.008125,4.561306,8.699295,7.823663,0.376127,0.518807,0.418985,8.705317
3.440000,6.377111,4.196218,8.369435,7.851243,0.270672,0.752569,0.405817,9.610326
3.080000,6.507926,4.005526,7.946980,7.884020,0.251204,0.741835,0.515950,9.993398
3.120000,5.929939,3.842654,7.521237,7.922160,0.271429,0.844404,-0.084994,10.703279
2.400000,5.254412,3.755123,7.169383,7.951424,0.243408,0.748991,0.354342,8.790312
2.400000,4.935184,3.767096,6.760803,7.980813,0.214042,0.628532,0.156820,8.657434
1.800000,4.704008,3.647891,6.405177,8.007521,0.090930,0.604679,0.079009,8.028955
2.400000,4.495167,3.660122,6.338351,8.036798,-0.039331,0.509266,-0.184354,8.838196
2.440000,4.452079,3.775310,6.133501,8.073707,-0.121584,0.615413,-0.167594,8.957906
2.440000,4.432284,3.789294,5.794047,8.103914,-0.197141,0.486605,-0.353145,9.028535
2.440000,4.389979,3.802815,5.455975,8.133382,-0.253022,0.473486,-0.526724,9.466674
2.440000,4.249994,3.809409,5.089715,8.149029,-0.241568,0.669082,-0.672771,10.165780
2.440000,4.039311,3.819952,5.134935,8.173826,-0.226382,0.512844,-0.508768,10.269928
2.440000,3.901530,3.830805,4.933433,8.198486,-0.216684,0.599908,-0.440533,10.536881
2.440000,3.710578,3.840745,4.647286,8.221648,-0.192190,0.629725,-0.635661,9.673772
2.400000,3.514987,4.185663,4.425820,8.244412,-0.196776,0.605871,-0.577003,10.038888
2.400000,3.389909,4.196619,4.361012,8.267158,-0.224754,0.473486,-0.581791,8.840590
2.800000,3.642070,3.811690,4.303788,8.304957,-0.263861,0.277890,-0.415394,9.844957
2.800000,3.988796,3.837328,4.146849,8.357612,-0.269117,0.456789,-0.509965,10.988189
2.800000,3.896817,3.854992,3.865581,8.397128,-0.199286,0.491376,-0.372298,9.843760
2.800000,3.736797,3.872658,3.639859,8.437299,-0.208166,0.302936,-0.262165,9.655815
2.800000,3.529019,3.889095,3.606382,8.475171,-0.236164,0.349450,-0.305261,8.836999
2.800000,3.354556,3.904952,3.541585,8.511391,-0.273185,0.432936,-0.025139,9.483433
2.800000,3.275888,3.920431,3.530447,8.545916,-0.279195,0.520000,-0.120907,9.142260
2.280000,3.289583,1.278447,3.409548,8.577381,-0.283302,0.488991,-0.005986,9.436746
2.160000,3.243782,1.653414,3.110921,8.616223,-0.353966,0.446055,0.033519,9.463082
1.720000,3.197405,2.011474,2.637182,8.644710,-0.355794,0.566514,-0.064643,10.014946
2.120000,3.077770,3.024601,2.040138,8.671372,-0.354187,0.560550,-0.007183,10.084377
2.160000,2.943490,3.085912,1.888900,8.696013,-0.332862,0.638073,-0.149638,10.880449
3.400000,2.703650,3.358728,2.191779,8.716984,-0.269918,0.703670,0.034716,10.818200
3.400000,2.620152,3.366996,2.195933,8.739083,-0.256374,0.664312,-0.083797,10.988189
6.720000,2.857078,3.162007,1.735191,8.760514,-0.003666,0.850367,-0.422577,12.824541
7.120000,2.941274,3.043907,1.684054,8.779260,0.045377,0.802660,-0.322020,11.732785
8.560000,2.921245,3.015862,1.664674,8.801929,0.246731,0.708440,-0.227449,11.203667
8.560000,2.819817,2.986215,1.567449,8.821031,0.255637,0.525963,-0.501585,9.804255
8.400000,3.367573,2.977292,1.627939,8.843357,0.475250,0.441284,-0.288501,11.105505
7.240000,3.978388,2.822739,1.589440,8.861128,0.484377,0.623761,-0.238223,10.607511
6.960000,4.100701,2.575530,2.084499,8.879667,0.504809,0.487798,-0.404620,12.977770
6.200000,4.172182,2.405561,2.736843,8.920402,0.787839,0.509266,-0.136469,12.174516
6.200000,4.358002,2.411321,2.837536,8.939623,0.808792,0.437706,-0.324414,11.252748
5.600000,4.466671,2.032029,2.375834,8.955856,0.814146,0.166972,-0.217872,9.443929
5.600000,4.656604,2.039609,2.038720,8.986915,0.900908,0.039358,-0.041899,7.223307
4.560000,4.856946,1.379293,2.654275,8.989921,0.784245,0.238532,0.004788,8.075643
4.560000,4.966674,1.380205,3.430660,8.994388,0.686231,0.373303,0.184354,7.546524
4.720000,5.149124,0.773442,3.676316,8.996791,0.508454,0.137156,0.278924,9.257181
4.480000,5.125815,0.608565,3.594814,9.009647,0.496478,0.375688,0.019154,9.217676
4.240000,4.964878,0.313783,3.600446,9.019672,0.448910,0.379266,0.063446,10.170568
4.200000,4.731622,0.055464,3.315315,9.037539,0.447074,0.382844,-0.378284,10.032902
4.200000,4.467817,0.055511,2.728451,9.048517,0.468042,0.376881,-0.147243,10.044873
4.200000,4.304294,0.055549,2.193774,9.056626,0.460817,0.385229,-0.088585,9.676167
4.200000,4.365810,0.055609,2.028687,9.065674,0.444270,0.446055,-0.189142,9.232041
4.200000,4.435627,0.055653,2.106487,9.072074,0.424930,0.522385,-0.193930,9.975441
4.200000,4.321104,0.055682,2.068306,9.078143,0.411880,0.653578,-0.142455,9.106346
0.880000,4.126982,-0.148520,1.683016,9.082528,0.375336,0.666697,-0.333991,9.375694
1.360000,3.912794,-0.129992,1.356622,9.087531,0.356295,0.685780,-0.152032,10.196905
1.280000,3.437866,-0.129865,1.475934,9.083462,0.358168,0.675046,-0.253785,10.122684
0.280000,2.590979,-0.129735,1.997004,9.081449,0.213807,0.300550,-0.160412,7.827842
-0.000000,2.986335,-0.259243,1.965951,9.070499,0.126669,0.511651,0.106542,8.510190
-0.000000,3.548033,-0.462667,1.297867,9.060328,0.103212,0.782385,-0.181959,11.110293
-0.000000,3.401381,-0.942694,0.360337,9.051339,0.187039,1.102018,-0.343568,11.498154
-0.000000,2.784863,-1.531892,-0.750778,9.044393,0.301368,1.081743,-0.955287,10.602722
-0.000000,1.846779,-2.357711,-1.810396,9.035229,0.315471,0.878991,-0.555455,9.114726
0.040000,0.845269,-2.938342,-3.077332,9.014777,0.259918,0.565321,-0.378284,7.972692
0.080000,0.445653,-3.391541,-4.074115,9.002413,0.074824,0.630917,-0.599748,7.170634
0.080000,0.206054,-4.027022,-4.726330,8.993185,-0.017624,0.568899,-0.665588,7.599196
0.440000,0.106111,-4.531574,-4.588925,8.981370,-0.144800,0.750183,-0.537498,7.700950
1.480000,-0.132996,-5.219288,-4.434497,8.976080,-0.297457,0.706055,-0.434548,7.856573
1.480000,-0.415420,-5.686822,-4.350031,8.969580,-0.351534,0.508073,-0.112527,9.494206
1.480000,-0.499590,-6.148720,-4.034665,8.956992,-0.372580,0.579633,-0.355539,8.661025
0.680000,-0.520371,-6.255273,-3.922255,8.954457,-0.458446,0.274312,-0.253785,7.557298
0.680000,-0.184704,-6.255047,-4.457792,8.954454,-0.552824,0.267156,-0.648829,9.111135
0.560000,0.000700,-6.128049,-4.864967,8.953479,-0.617413,0.571284,-0.046687,8.757990
1.240000,0.017068,-6.032482,-5.032017,8.945526,-0.632318,0.663119,0.781707,9.490616
1.280000,-0.103502,-6.029206,-4.994067,8.940618,-0.643247,0.670275,0.582988,8.283937
4.720000,-0.221842,-6.012769,-4.792455,8.942947,-0.757098,0.708440,0.191536,8.185776
6.560000,-0.140392,-5.972797,-4.577998,8.937102,-0.827114,0.639266,0.128090,8.710106
8.920000,0.279378,-5.862037,-4.474130,8.933034,-0.836821,0.644037,0.026336,8.833407
9.080000,0.849713,-5.844167,-4.504474,8.932393,-0.855483,0.614220,0.299275,10.362105
12.960000,2.132820,-5.326741,-4.364246,8.876287,-0.616125,0.762110,-0.396240,11.329363
13.040000,2.873667,-5.307175,-2.736298,8.868562,-0.471829,0.863486,-0.648829,11.742362
14.800000,3.480372,-4.874647,-0.779299,8.860664,-0.303645,0.720367,0.339977,12.469003
14.560000,4.081884,-4.589787,-0.696470,8.859827,-0.140950,0.640459,0.439336,12.162544
14.000000,4.670925,-4.505272,-2.180603,8.863645,0.093941,0.838440,-0.086191,12.395979
12.960000,5.035245,-4.276177,-3.313190,8.869740,0.217558,0.702477,-0.290895,10.818200
9.280000,5.392518,-3.576540,-3.610354,8.877160,0.287860,0.763303,0.020351,10.183737
6.520000,5.319673,-2.290119,-3.411791,8.881439,0.331000,0.547431,0.678756,9.779117
5.840000,5.274805,-1.800336,-3.210785,8.884997,0.342324,0.652385,0.413000,9.850943
5.560000,5.291255,-1.656234,-3.357546,8.891721,0.386281,0.665505,0.241814,11.204864
5.360000,5.397504,-1.604076,-3.467424,8.903582,0.544558,0.467523,0.146046,12.042834
4.520000,5.361996,-1.807159,-3.098889,8.917428,0.673047,0.703670,0.046687,11.586740
3.840000,5.101841,-1.992973,-2.526297,8.936454,0.828813,0.561743,0.274136,11.015722
3.360000,4.681493,-2.120808,-2.301508,8.941894,0.845901,0.225413,0.296881,9.373300
3.320000,4.131874,-2.267084,-2.972273,8.949142,0.820501,0.463945,0.031125,8.002619
3.400000,3.778443,-2.566838,-3.092306,8.979561,0.735782,0.135963,-0.199916,8.134300
3.440000,3.592239,-2.940496,-2.783593,9.004655,0.593120,0.182477,0.053870,7.422025
3.440000,3.561986,-3.118736,-2.673980,9.043161,0.565220,0.194404,0.554258,6.843825
3.440000,3.330522,-3.604117,-2.249566,9.062384,0.282337,0.273119,0.209493,5.865794
3.440000,3.179585,-4.056850,-1.266283,9.087438,-0.012049,0.141927,0.231040,6.489484
3.440000,3.284054,-4.663015,-0.796998,9.117561,-0.180551,0.085872,0.392649,6.354211
3.440000,3.208759,-5.352684,-1.641826,9.160378,-0.665378,0.363761,-0.378284,8.427590
3.440000,2.230616,-6.103777,-3.381463,9.211665,-0.691745,0.285046,-0.782904,8.321048
3.560000,2.178515,-6.328350,-4.144861,9.241803,-0.785933,0.186055,-0.488417,9.373300
3.560000,2.364210,-6.530641,-4.354702,9.263646,-0.778103,0.255229,0.192733,10.196905
3.560000,2.514374,-6.657141,-4.716598,9.283127,-0.698691,0.295780,0.002394,10.972627
3.600000,2.492635,-6.799646,-4.942516,9.299451,-0.643868,0.281468,-0.165200,10.891224
3.640000,2.468316,-6.959625,-5.477656,9.313593,-0.546026,0.138349,0.219069,12.042834
4.560000,2.538521,-7.248713,-6.644486,9.323964,-0.378767,0.262385,0.104148,12.042834
4.520000,2.661387,-7.487405,-7.910950,9.340856,-0.351804,0.301743,0.005986,12.033257
4.560000,2.728451,-7.580658,-8.335944,9.363215,-0.305570,0.233761,0.008380,11.280281
4.560000,2.811342,-7.646533,-8.317961,9.374405,-0.043309,0.201560,0.112527,10.608707
1.600000,2.942481,-7.190341,-8.328041,9.392096,-0.027408,0.187248,0.445322,10.553641
0.160000,3.055624,-5.117595,-8.367198,9.413104,-0.006158,0.263578,0.132878,10.890026
0.400000,3.226568,-4.171221,-8.249026,9.430218,0.133054,0.360183,0.281319,11.334151
0.800000,3.006134,-3.698675,-7.737920,9.449087,0.204914,0.523578,0.684742,11.198878
0.480000,2.474722,-3.493033,-7.162395,9.468833,0.252930,0.477064,0.627281,9.047688
0.680000,1.923061,-3.304689,-6.386096,9.484422,0.220769,0.351835,0.653617,8.972271
0.640000,1.631958,-3.230757,-5.735144,9.495358,0.131293,0.330367,0.553061,8.773552
0.080000,1.597367,-3.080575,-5.118686,9.508756,0.127044,0.511651,0.520739,9.493010
0.240000,1.626258,-2.871185,-4.534859,9.519789,0.072451,0.395963,0.512359,10.101137
0.240000,1.423580,-2.738753,-4.139030,9.531686,0.091014,0.243303,0.278924,9.531317
0.200000,1.206007,-2.508605,-4.004711,9.542519,0.065638,0.329174,0.203507,9.544485
0.040000,0.963749,-1.869444,-3.735230,9.553732,0.041205,0.324404,-0.102951,8.280347
0.080000,1.141306,-1.501009,-3.189056,9.561916,-0.036508,0.381651,-0.112527,8.756793
0.080000,0.811871,-1.227679,-2.174354,9.558859,-0.130117,0.302936,0.215478,10.132261
-0.000000,0.070424,-1.189517,-1.513452,9.566250,-0.117508,0.455596,0.191536,10.352529
-0.000000,-0.595773,-1.151421,-1.418938,9.573176,-0.105405,0.188440,-0.037110,9.362526
-0.000000,-0.460440,-1.132252,-2.148801,9.576272,-0.136495,0.329174,-0.906205,9.892841
-0.000000,-0.291260,-1.132829,-3.137692,9.581342,-0.137497,0.531927,-1.019930,9.150639
-0.000000,-0.313181,-1.152635,-3.890138,9.583648,-0.192867,0.330367,-0.834379,7.407660
0.040000,-0.499939,-1.175758,-3.740002,9.612806,-0.420895,0.035780,-0.784101,7.647080
-0.000000,-0.499176,-1.258227,-2.789352,9.644313,-0.507536,-0.274312,-0.264559,8.307879
0.040000,-0.358533,-1.380752,-2.001372,9.676811,-0.584858,-0.174128,-0.177171,10.090364
0.040000,-0.471570,-1.483419,-2.136575,9.703401,-0.555381,-0.479449,0.120907,10.510546
0.040000,-0.454785,-1.566526,-2.699754,9.728461,-0.526620,-0.460367,-0.071826,10.572795
0.040000,-0.490820,-1.629971,-3.023553,9.752281,-0.467622,-0.424587,-0.003591,10.506954
0.080000,-0.483810,-1.739671,-1.998306,9.810812,-0.491751,-0.686972,0.185551,9.288305
0.080000,-0.539500,-1.784945,-1.428232,9.840001,-0.543097,-0.616605,0.045490,8.972271
0.040000,-0.679710,-1.809293,-1.028511,9.863231,-0.541619,-0.733486,0.266953,10.164583
0.120000,-0.922794,-1.894801,-0.489409,9.889554,-0.539236,-0.571284,-0.014365,10.156203
0.120000,-0.930053,-1.999068,0.283315,9.907187,-0.532554,-0.449633,0.033519,10.134656
0.200000,-0.811135,-2.046681,0.269156,9.942807,-0.481072,-0.556972,0.612916,10.414778
0.200000,-0.706712,-2.069512,-0.747615,9.955493,-0.381047,-0.448440,0.167594,10.782288
0.320000,-0.676924,-2.133583,-1.355332,9.970795,-0.286698,-0.338716,-0.088585,10.892421
0.520000,-0.621245,-2.319302,-1.278957,9.983971,-0.268097,-0.559358,-0.146046,11.556811
0.800000,-0.484855,-2.749163,-1.086645,9.995939,-0.136512,-0.542660,0.274136,12.217611
2.160000,-0.602090,-3.607539,-1.501594,10.009843,-0.113419,-0.704862,0.553061,11.796232
2.320000,-0.643761,-4.346973,-1.941288,10.028902,-0.089214,-0.929082,-0.075417,11.949461
3.160000,-0.614314,-5.617356,-1.799080,10.050970,-0.071522,-1.040000,-0.677559,10.722432
3.200000,-0.278607,-6.768968,-2.209891,10.077562,0.366471,-1.133027,0.554258,10.866084
3.640000,0.228092,-7.840177,-3.808987,10.103810,0.377605,-0.924312,0.545878,11.162966
3.600000,0.573807,-8.657969,-5.345029,10.140145,0.534748,-0.778807,-0.073023,12.087128
3.120000,0.914321,-9.085420,-5.813530,10.166419,0.648416,-0.831284,-0.918176,11.653777
3.160000,1.598558,-9.332536,-5.597257,10.191454,0.661600,-0.582018,-0.320823,10.639832
3.200000,1.980720,-9.529311,-6.621182,10.227525,0.761415,-0.548624,0.762553,7.915231
3.240000,2.120662,-9.658866,-7.826878,10.257070,0.636815,-0.650000,0.231040,7.679402
3.280000,2.275696,-9.671873,-7.552128,10.270081,0.523263,-0.559358,-0.100556,7.283162
3.280000,2.500955,-9.693870,-7.071771,10.292201,0.501383,-0.565321,0.239420,8.664616
3.600000,3.071838,-9.722244,-7.622822,10.317907,0.261126,-0.560550,0.731429,10.657789
3.480000,3.415804,-9.756881,-8.290253,10.351862,0.353622,-0.155046,0.574608,12.117055
3.840000,3.089908,-9.908278,-8.957731,10.519115,0.424651,-0.098991,0.105345,10.891224
4.080000,3.409664,-9.910764,-9.173616,10.541094,0.585702,-0.051284,0.099359,11.547235
4.200000,3.854581,-9.856895,-9.271723,10.568395,0.638674,0.367339,0.214281,11.267113
3.800000,4.135983,-9.435274,-9.013604,10.586665,0.697713,0.388807,0.713472,11.498154
2.920000,4.401141,-8.418054,-8.150839,10.605525,0.774245,0.311284,0.511162,11.022904
3.440000,4.594727,-7.815948,-7.897158,10.622331,0.769919,0.296972,0.563834,10.881647
3.600000,4.665190,-7.505445,-8.697641,10.604474,0.763005,0.311284,0.349553,10.329783
4.000000,4.711626,-7.354831,-9.529582,10.570856,0.826941,0.448440,0.397437,10.134656
4.280000,4.677756,-7.295647,-9.493686,10.547050,0.813569,0.335138,0.762553,10.824186
4.520000,4.766101,-7.260982,-9.435645,10.526016,0.833258,0.411468,0.330400,11.015722
4.640000,4.957424,-7.320969,-9.749442,10.517836,0.916086,0.422202,-0.080206,11.437101
